C0431890	FANCA
C0018772	NAGLU
C3806482	TPM2
C0241772	CNTNAP1
C2239176	SLC2A1
C4280654	JAG1
C4020899	AP1S1
C0022578	PRDM5
C1854301	PLXND1
C0010200	RNF6
C0038379	ABCC8
C0151686	FBXL4
C0233565	SLC30A10
C0476397	GUCA1B
C0024668	LSR
C1860844	ALOX12B
C0032285	CCL20
C1836651	EFEMP2
C2700617	SUCLA2
C1850667	TTR
C0022596	GJB2
C0149754	RFC2
C1846434	ACTB
C0036341	FGF2
C2239176	HSD3B2
C1848736	NEFL
C0023893	CAPG
C2220104	STAT4
C0011581	LIMK1
C0032584	HIC1
C0031117	XK
C0410740	SOST
C2678470	AAA3
C0338591	MEN1
C3665347	FGFR2
C0040136	PTGES2
C4025796	ZMPSTE24
C0040034	ATP7B
C0240421	POLG2
C1970705	MAP2K2
C1837098	CHRND
C0345996	PTCH2
C0003949	SPP1
C4020899	GMPPB
C4020899	SLC26A2
C0376634	FGF8
C4020871	ATM
C0743359	TGDS
C2675508	IBD25
C0438237	FAH
C1862314	PTCH2
C0008297	TP63
C0423110	RAI1
C0023893	PDZRN3
C0010043	CHST6
C0036341	IL3
C1321489	MSH2
C0240295	MKS1
C0027888	EGR2
C0151514	ERCC3
C0085584	ATP5A1
C0743912	FTL
C3550658	TALDO1
C1522137	PSMB8
C1837822	TXNL4A
C1708349	CTNNA1
C0346379	SF3B1
C0000737	PPOX
C0023176	HFE
C0008370	HACL1
C0423903	SLC12A6
C0339527	IQCB1
C4280612	TRPS1
C0017636	HIST1H3B
C1862420	FLNB
C4280619	LTBP3
C3714756	POMGNT1
C0232466	TPM2
C0027726	GPC5
C4020759	FGFR3
C1386048	CUL7
C1866934	OPA1
C0265289	COL10A1
C0037315	AIP
C1970308	LTBP3
C1842820	KAT6B
C0000786	FST
C0020615	GALT
C0264133	COL1A2
C0018932	PTEN
C0432201	FLNB
C0085606	NR4A2
C4020885	CIB2
C4020899	ZBTB16
C0017658	NPHS1
C0557874	SRCAP
C1836296	DYSF
C0677776	TP53
C0405580	MTHFR
C1864696	MTMR2
C0016663	PTH1R
C1852534	POMT2
C0231528	KLRC4
C0268262	PSAP
C2981150	MYOD1
C1864985	ZFYVE26
C2751807	SYNE1
C0005941	IGF2
C0038356	ZNRD1
C0233715	ATP6AP2
C0542346	PSTPIP1
C1845977	HCFC1
C0423903	GRIK2
C4020777	MAP2K1
C4280651	SEC23A
C0557874	LIPT1
C0349588	BUB1B
C2132198	TINF2
C1849937	SOX9
C1836926	CNGB1
C0936215	TTR
C1853729	LONP1
C0700208	RAB23
C0018824	FCGR1A
C0027430	HYDIN
C0033860	PPARG
C0575158	ACTB
C1843367	IGF1R
C0031117	AMACR
C4023397	RASA2
C0026826	SOX10
C0151686	NDUFV1
C4021242	BLM
C0028738	PDE6A
C0751093	DDC
C0040136	SDHD
C1863769	DHS
C1862475	NEK2
C0700208	POMT2
C0021368	CXCR3
C0031117	SCP2
C4021097	F2
C3489796	THRB
C0023487	FLT3
C0011570	HDAC4
C1867446	PURA
C0233565	SLC20A2
C0240295	WT1
C0021361	CYP17A1
C4020874	GDAP1
C0575081	PMP22
C3278322	POMGNT1
C4025635	SLC7A9
C0001973	PHLDA2
C1859678	PEX16
C1269683	XDH
C0685409	ZNF592
C0152025	ND2
C0745109	ADAR
C1835581	SIM1
C0240635	RAB3GAP2
C0018524	CPOX
C1855062	MAN2B1
C0423903	PRKAR1A
C0007758	NME1
C0266054	LMNA
C1864696	PNPLA6
C4280612	RECQL4
C4280528	TNFRSF11B
C0494475	MAPK10
C4280646	KDM5C
C1866751	ATXN1
C1306065	ACTD
C2749675	IER3IP1
C0700359	PEPD
C0003742	LDLR
C0855329	FHL1
C0473133	RFXANK
C0221357	COL10A1
C0445347	COL4A3
C1859117	NCF2
C0578038	SPECC1L
C1269683	PINK1
C0025299	TMEM216
C0271441	STAT3
C0035126	CASP3
C1857130	BRAF
C4020899	CAPN3
C0026691	CD40
C1854912	ROR2
C0015967	TLR4
C0020490	HERC2
C1849340	DVL1
C0038990	MPL
C4020899	WNT10B
C0036341	RARA
C0427055	TNFSF11
C0036341	NLGN2
C4255213	SDHB
C3806330	CYBA
C0025362	HSPG2
C2749936	SPG18
C0854723	RBP4
C0339284	VSX1
C0042798	CLIP2
C0041696	SGK1
C0240635	COL6A1
C0018989	TPP2
C0009324	MPO
C4014676	PCNA
C1842162	MYH7
C3714756	HBA1
C0028738	EDNRB
C4021768	PARK2
C0003811	TRPM4
C1839764	PRPF4
C1840077	RAB3GAP2
C1848765	ITGB6
C0685381	TBX3
C0026769	HLA-DRA
C0033578	XRCC1
C0151786	CPT2
C0020796	LARGE1
C0025362	AVPR2
C0241210	XRCC4
C4025098	SUCLG1
C0021296	CRBN
C0033687	HNF4A
C0240310	COL11A1
C0037932	ZBTB20
C0032285	ITGB2
C2051831	PDHX
C0085636	PRPF3
C0751093	PRKRA
C0009806	FOXP1
C0023787	PSMB8
C4021365	FGFR2
C0037932	NRAS
C0026821	SLC12A3
C0206637	CD99
C0018536	SLC16A2
C0029927	GKN1
C0011581	ARHGEF10
C1840077	LONP1
C1866284	CLN5
C0013604	ERCC5
C0151744	NEDD4
C0025990	EFTUD2
C0005586	DAOA-AS1
C0240340	TGFA
C0541794	ALDH18A1
C0019572	GUSB
C0541764	RIT1
C1969738	ALPL
C4020878	FBN1
C1864897	CBL
C0241054	LAMA3
C0029445	COL2A1
C4280656	BLM
C1855019	TRNQ
C4072833	RPL10
C4020855	MYH7
C3495559	KLF4
C0018801	SDHD
C0026827	AR
C1386048	RBBP8
C0020538	F11
C0423867	SUOX
C0041696	SSTR5
C0345967	ILK
C0024121	TTR
C0855329	RIT1
C1854113	GP1BB
C0020608	PARN
C1849300	AGTR1
C0683322	XPA
C0235659	NEB
C0524851	UCHL1
C4280579	SOX10
C1970497	P4HB
C0029172	TNF
C1846821	NRAS
C0028077	GGCX
C0266273	WNT4
C0151526	COL1A2
C0020517	CXCR3
C0025202	ASIP
C1849073	CHRNG
C0024121	EEF2
C1855728	RIT1
C0037199	RUNX2
C1843367	CNTNAP2
C0036572	PEX11B
C0020608	ITGB4
C4020899	IGSF3
C1855285	TRPS1
C1836940	SOS1
C4020855	SNAP25
C0016667	AFF2
C4280321	MEGF8
C1839969	WIPF1
C0018798	MTHFR
C1955869	TUBG1
C4021977	IDH1
C0409338	TFAP2A
C0014175	SLC16A6
C0014175	MED17
C0004779	PTCH1
C0010417	RPL10
C1856468	STX16
C1328840	CASP8
C0525045	SSTR3
C0423109	BUB1B
C0038379	RAI1
C0025362	ANK1
C0021390	NOD2
C4275179	PARK2
C0029453	TRPS1
C4072821	ZMPSTE24
C0007621	CAT
C1839039	ATP6V1B2
C1864711	SYNE2
C1844749	LFNG
C0409348	IGHMBP2
C0005745	NDUFAF3
C0018772	NOTCH2
C1145670	NDUFV1
C0006157	CRTAP
C1848490	SH3BP2
C1835452	IFT172
C0751617	GLI2
C0079924	GMPPB
C0042487	IL10
C1832603	GPC4
C4083076	DVL1
C0085271	RERE
C0398650	CD19
C0233514	ALDH5A1
C0557874	PDHX
C0007758	GPI
C0241240	CBS
C0423903	SAG
C0151766	JAK2
C0023890	JUND
C0431362	DISP1
C0037299	CAV1
C1843367	PPP2R5D
C1848570	TRPS1
C0013362	PEX2
C1836440	FARS2
C4280390	KCNJ6
C1849488	BCS1L
C0026827	AP1S1
C4280495	FGFR1
C4020855	LIFR
C0575081	PDGFRB
C0001125	ND4
C0376618	ALOX5
C1843479	CHMP2B
C1565489	SLC7A9
C1855996	PEX19
C1257877	SDHB
C1865014	SPECC1L
C4020899	NR5A1
C0341306	STX3
C0005586	NR3C2
C2931254	COL4A3
C1833752	TNFRSF11B
C0042170	IFNA2
C3550430	ABCA12
C0239137	RBM8A
C4280320	PTRH2
C0001807	KMT2A
C3275417	TRNH
C0001418	CXCL8
C0018834	DDOST
C1857479	KMT2D
C1864156	SLC39A4
C0241157	IL36RN
C0006386	MLXIPL
C0409338	COL6A1
C0042798	CRX
C0031090	C1R
C1843367	SDHD
C0240295	TBCE
C0423903	SNAP29
C0023012	MKRN3
C0022548	ARHGDIA
C4021910	CCR6
C0267048	TGDS
C0399372	KLK4
C0221260	DKC1
C4025021	TACO1
C0005745	VAMP1
C0349588	WNT4
C1859778	SIX6
C3665347	NOTCH3
C3809882	SCN11A
C0494475	ST3GAL5
C3146244	NTRK2
C1836047	OCRL
C0009241	TSC1
C1848924	PIK3R1
C0016663	AGA
C0554972	EYA1
C4024861	DSG1
C4280807	TCF12
C0149745	LEP
C0020542	SMAD9
C0035229	SLC25A1
C1854311	CHMP4B
C0020429	CARTPT
C1837402	PEX26
C0151611	AASS
C0595939	GDF5
C0423110	FOXP1
C1839604	RPGRIP1L
C0079924	ACE
C1836543	AMMECR1
C0018817	DYNC2LI1
C4020899	F5
C0085682	FGF23
C0020619	GUCA1B
C1864985	ATL1
C0033937	DTNBP1
C0424688	BLM
C0018843	FOS
C0085636	CA4
C0001973	EGFR
C0206698	PTGS2
C0020295	DVL1
C0018772	EDNRB
C0376175	HOXB1
C1839364	PPT1
C1863734	KIF22
C0685409	CNTN1
C0427149	MPZ
C0011570	NPY
C4025871	DDC
C4022588	OPTN
C0265215	TMEM231
C0259771	KRT17
C0034069	SKIL
C0085636	GNAT2
C4020899	NECAP1
C0235946	PDHA1
C0026010	SMO
C1859896	NDUFV2
C0424295	PNKP
C4020839	ZIC3
C1858430	HDAC6
C0019569	NAA10
C4280611	GTF2I
C1849260	SOST
C0234967	ERCC2
C0085636	MAK
C0038379	HIBCH
C0796070	HCCS
C0002395	CRH
C0036341	CTNNA2
C0683322	FGFR3
C0029408	OS6
C1857710	LMNA
C0428977	PAX8
C1839039	NOTCH1
C3809872	ERMARD
C1261473	CSF2
C1866282	CLN6
C4280654	LETM1
C4280663	TRIP11
C1956257	SOS2
C3278923	DHCR24
C0239989	CNBP
C0018524	BCKDHB
C0007131	AKR1C1
C0432355	MEGF8
C1269683	PLG
C0029124	FOXRED1
C0023903	SLC11A2
C0028754	NPY1R
C1849341	ROR2
C0036508	SLCO2A1
C0018536	BMPR1B
C0036341	ARHGAP1
C3714745	CCR6
C0235659	CHRNG
C4024273	RAB23
C0035334	GUCA1B
C0524851	GALC
C0234958	RBM28
C0042963	MEN1
C0013274	CHD7
C0015967	MIF
C0149721	SDCCAG8
C1855038	SDHA
C0263537	INSR
C0013182	LTC4S
C0011991	SI
C0232513	TERC
C1837108	G6PC
C0021296	RECQL4
C0683322	PEX11B
C0027626	PDCD4
C0239981	DGUOK
C0424711	NIN
C0025362	CAV1
C1845251	MECP2
C3279222	TRNH
C0027658	ATF7IP
C4020875	TRNT1
C1291266	MOCS1
C0005745	FBLN5
C0269011	CYP11B1
C1857202	PNPLA8
C0027626	TGFB1
C0035334	PDE6G
C2048011	SETX
C0235401	HFE
C0025267	CDKN2B
C0259817	FUCA1
C0241054	MEFV
C0149925	RIMS2
C0424323	TBP
C1866134	COL11A1
C0020621	NPPB
C0017636	GDNF
C0025362	TINF2
C0018784	PTRH2
C1835993	TK2
C1858430	DNM2
C0023893	PLG
C0039685	TAB2
C0232466	CTCF
C0020179	CNR1
C0233565	TTC19
C1458155	NFKBIA
C1858430	CRLF1
C1867971	HMBS
C3277900	RSPO4
C0033578	IGFBP7
C2675459	AK1
C0011853	BAX
C0003886	ADCY6
C0033774	IL2RG
C4021745	PDGFRB
C4280495	SPECC1L
C0005941	NIPBL
C0024667	GGT1
C0001418	MET
C1458155	LBX1
C0025362	SMO
C4280637	BSCL2
C0015934	ORC4
C0003864	MVK
C4022587	UBQLN2
C0015300	PEPD
C1458155	HES1
C0001973	GABRG1
C0344531	HIRA
C1827524	SOS1
C0522198	SACS
C0270724	PLA2G6
C0376628	FANCF
C3714745	TRNK
C0002018	GRN
C0162119	HELLS
C1510497	NEU1
C0438237	G6PC
C0010417	NAA10
C0086543	SC5D
C1839764	TULP1
C0005612	XRCC1
C2752013	LAMA3
C1856694	TCAP
C0018817	NFIX
C2132198	TNFSF11
C0746940	CLP1
C1836184	COMP
C1836607	MYOT
C1866862	SF3B4
C1843367	DEAF1
C1864985	DARS
C1969913	SDHC
C0575071	GFPT1
C0017601	RPGR
C0271441	CD79B
C0085605	CAV1
C0018213	GRD2
C0241703	RIN2
C2315100	ETHE1
C0018772	PDE4D
C3714756	KIAA0556
C0221261	HRAS
C0743912	HBB
C4020899	MKKS
C4025901	FGF8
C1837385	NDUFV1
C0853697	MMACHC
C0011168	ATXN8OS
C0349204	APOBEC3C
C2750088	ACYP2
C0025362	BCOR
C3714756	SHOC2
C0085633	DAO
C0339789	GPC3
C1864985	TK2
C1865244	FLNB
C0423903	ASAH1
C0919267	SOD1
C4021656	HNF4A
C4280636	FOS
C0020676	SEMA3E
C0262587	CDKN1B
C1835384	ZMPSTE24
C0452138	COX1
C1843367	TSPAN7
C1863314	NOTCH2
C1956346	NPPB
C1848490	FGFRL1
C4280654	NDN
C0030297	SSTR1
C0005744	GTF2IRD1
C0040822	GJB1
C1854114	DNMT3B
C1864897	ADSL
C0022679	SEC63
C1860493	PTCH1
C0700208	RAPSN
C1866134	ADAMTS2
C0026848	ND2
C0270948	ADK
C0853697	NRAS
C0151544	STK11
C0041948	VDR
C0027746	CD44
C1854114	DCPS
C0085636	ABCA4
C0041974	ITGB4
C0028768	BDNF
C0525045	HDAC4
C0019555	VPS33B
C0741796	NFKB1
C1854494	DNA2
C0242422	PRL
C0557874	KCNB1
C1856266	RAB23
C4020899	LMNA
C1837760	LETM1
C0152013	HMGB2
C4020899	MPC1
C0041696	ABI3BP
C0025221	SLURP1
C0233715	RAI1
C4024202	POLR1C
C0454644	CHKB
C0878787	YARS2
C0029456	COL7A1
C0497202	KCNJ6
C0221354	PEX5
C1836757	ANIB3
C1955869	PIK3CA
C0525045	P2RX7
C0542476	NOTCH3
C0221356	GATA1
C0151686	SPR
C1837279	GTF2I
C1852372	UQCRB
C4280538	ROR2
C1857121	EIF2B4
C0023269	USP18
C0241210	SLC17A5
C4020847	COL1A1
C2981150	SLC35D1
C0265529	HERC2
C0032460	NPB
C1838681	CSF1R
C0005937	ZBTB20
C1866241	BSCL2
C0014175	CYB5A
C1836206	BHLHA9
C0241772	DNM1L
C0040411	KRT14
C0023893	IL2RB
C0339985	SCNN1B
C3809137	DES
C0151529	SH2B3
C0013144	CACNA1A
C1837249	LARGE1
C0014544	EIF2B4
C0340643	TGFBR2
C0001618	CHEK2
C1845112	ELN
C0221373	CTDP1
C0426790	SLC35D1
C0017567	ATP6V1B2
C0264133	RFC2
C4024737	NHP2
C2239176	ENO1
C0241011	POR
C0700078	HSPB8
C1861141	TBX1
C0232466	LRP4
C3278923	ANKLE2
C0025990	GLE1
C1866134	ETFB
C1859923	HPS1
C1859235	PEX1
C0231528	CCR1
C1853487	B3GAT3
C1857640	ARSA
C0025362	FANCL
C1836373	POMT1
C0027066	NAGA
C0026838	ELN
C1868578	CHRNG
C1458155	EP300
C0024668	TRPS1
C0019209	PEX19
C1840087	DHODH
C1850530	SDHA
C0027962	SUFU
C0376175	ADA2
C0456070	SLC4A4
C1319853	LTC4S
C0024667	HNRNPA1
C0454644	AASS
C0033578	SSR2
C1860838	RAB18
C4277682	PCYT1A
C3887485	MGR1
C0007137	MET
C2700617	PMS1
C0011860	EGFR
C1457883	SCN1A
C0028738	TOPORS
C0026838	DAO
C0042798	BDNF
C4024682	ARID1A
C0023893	FMO1
C1848529	POMGNT1
C4280629	CENPE
C0007131	CD74
C0038273	NPC2
C3808270	COL2A1
C0151529	RIN2
C0238111	GABRB3
C0036341	NKAPL
C3150281	IGF2
C2132198	NHP2
C0497327	PSEN2
C1867863	SNRPN
C0003873	RASGRP1
C1832588	ALX4
C0231686	CWF19L1
C0017658	IL10
C4280538	SNRPB
C3550546	PIGL
C0029456	FGB
C0040485	TOR1A
C1858430	TMEM70
C0022658	SOD2
C0234162	KIF1A
C0036572	SKI
C0015934	WASHC5
C0013362	PIK3R5
C1839364	SOST
C0016382	DDB2
C3714756	FLII
C0917990	ATL3
C0007137	ANXA1
C4020885	TULP1
C0003886	CNTNAP1
C1386048	PSAT1
C0005745	ND4
C3887499	PRKCSH
C0020429	CXCL8
C0477341	TBK1
C1836504	MYP9
C0027540	ATG7
C4020843	ASL
C4020864	CYP2A6
C0221281	UMPS
C0022658	MAFB
C0149754	GTF2I
C0236736	CCKBR
C1849367	KMT2D
C0038990	KCNJ11
C0151744	CES3
C0000786	FLRT3
C0027430	STK11
C2936907	NDUFV2
C1704317	KRT5
C0085636	SNRNP200
C3665386	CA2
C2675186	RDH12
C0026266	FBLN5
C0005586	ST3GAL1
C0035078	WT1
C1836830	POLG
C0497156	CCND1
C0019693	EIF4A1
C1839764	IFT172
C1836150	LIMK1
C1866495	SLC12A1
C1853241	PEX14
C0152237	PLA2G6
C0240295	CTDP1
C0700078	NDUFAF3
C3553764	FBLN5
C1850309	LMNA
C0155119	CTNS
C0040433	IL1RAPL1
C0014550	TRNP
C0221373	ARSB
C1860236	LBR
C4280654	PEX12
C1848924	PMP22
C4072825	MED12
C0026010	BMP4
C1855665	PCYT1A
C0009404	CPAMD8
C0033687	SCO1
C0026613	CLN6
C0424688	CDK5
C0270948	FHL1
C3888009	MCDR3
C1837514	ACY1
C4025823	TBX1
C1862314	PMS2
C0282525	PEX11B
C0029927	TMEM59L
C1859778	SOX2
C0426934	DLL4
C4280647	ATP7A
C0020295	PEX16
C0026636	CYP26B1
C0021831	NOS2
C0025990	COL11A1
C1864985	POMGNT1
C4020884	SGCE
C1867448	MYH3
C0427149	FHL1
C4280495	FH
C0234162	PMPCA
C0035078	ELN
C0917816	PAK3
C0917816	ACTA2
C0027627	OGN
C0236733	RAPGEF5
C3163798	COL13A1
C1842876	SETD2
C0023434	C11orf21
C0432355	TP63
C0809983	CYP3A5
C4020874	ATP6V0A2
C4025844	PEX12
C1848924	COLQ
C1833058	CIITA
C4014371	PGM3
C0748140	CYBB
C0031117	ERCC1
C1855204	TERC
C0700078	MPZ
C0017636	NF1
C0030252	KCND3
C4025819	ANK1
C0235659	LETM1
C0030232	HBA1
C0025990	RASA2
C0021368	SELENOS
C0221052	HLA-DPB1
C0086543	PHGDH
C0149958	FIG4
C0021359	MKRN3-AS1
C0280631	PIK3CA
C0149931	MVK
C0423903	AHDC1
C4280645	PDE4D
C0004238	CACNB2
C0423110	AKT1
C4025836	TMEM98
C0023904	PML
C1142166	SCN10A
C0917816	SLC1A4
C0001973	HNMT
C1859972	TP53
C1853147	FKBP10
C1858085	EBP
C0025362	SRCAP
C0524948	MTHFR
C3495559	CXCR4
C0021368	CCL3
C0042963	CTNS
C0025362	CERS1
C0010038	POMT1
C0028738	MMADHC
C0013362	KCNA1
C0013182	CYSLTR1
C4021786	ROM1
C0272051	SLC4A1
C1842820	RPL5
C0494497	TTR
C0025149	S100A10
C1845977	AFF2
C0221354	CTSK
C0024668	S1PR1
C0545053	GPC4
C0345967	SF3B1
C1859200	GDAP1
C0040053	CYP2C19
C0035334	COX6B1
C4021395	PAX1
C1854301	TACO1
C1262477	GBA
C4280625	GLI3
C3501843	NRAS
C0263454	HBG1
C0023895	HPD
C0424296	SQSTM1
C3665347	ARNT2
C1956346	HECTD4
C0020255	THAS
C1837760	POLD1
C3494422	ABAT
C0268583	ABCD4
C0268079	CLCN5
C0027022	GSKIP
C0014544	SMARCB1
C1848673	GPC3
C0270612	NOTCH3
C1862855	MAP2K1
C0020224	ALPL
C0011615	CXCR3
C1850530	CAV1
C1855019	PLA2G6
C0234133	RFC2
C0027765	NGF
C0268345	COL1A2
C1855340	SHH
C0026766	IL10
C4020855	AGT
C4280669	DGCR14
C0021361	NR2F2
C3551535	AGA
C4021769	HOXA13
C0026838	ERBB4
C0027746	TH
C0702166	RREB1
C0700208	CTSK
C0002871	FANCD2
C0268157	GALE
C2749049	XECD
C1837251	PDHA1
C0024312	ICOS
C0023896	SPP1
C0270685	XPR1
C0220994	TUFM
C2315100	GATA6
C1842466	RTL1
C3495559	MIR22HG
C0235946	RAB3GAP2
C0085605	PEX19
C1836830	XPA
C0031511	KIF1B
C1839764	MYH3
C3714756	PURA
C0221358	PEX1
C4280495	NF1
C0028738	SNX10
C0554103	SLC10A2
C0887833	ARG2
C3495559	SIPA1L1
C1853202	HTRA2
C4021398	FGF9
C0036341	NEFL
C1853383	PAX3
C0521525	ACTB
C4083076	WNT5A
C3714756	POMT2
C1859624	ATM
C0578626	EDNRB
C2220104	IL12A
C0020599	CASR
C4280269	TYR
C0566620	LIFR
C0241210	SATB2
C0221353	SEMA3E
C3714756	IKBKG
C0456909	PLOD1
C0042842	PARP1
C0035334	POC1B
C0024003	TRPS1
C2677762	LIMK1
C1836940	VCP
C0349588	NBN
C1859778	PNPLA8
C0008297	HOXD13
C0023467	CD9
C4020876	RB1
C0011853	PPARA
C1850776	NPHS2
C4083076	GJA1
C1847759	LARGE1
C4020899	NDUFS1
C4024806	GDF3
C4277682	PDK4
C1839829	SMARCE1
C1857055	HMGB3
C0024141	C1QA
C0878544	PPARD
C2364082	PTPN11
C0221365	AXIN1
C1832386	HYMAI
C1865353	ACADS
C0026827	EBP
C4280808	YAP1
C3806283	COL1A1
C0557874	MKRN3
C4025814	GJA1
C0746102	BLM
C1844947	TMEM70
C0520927	PTPN11
C1855996	TREM2
C0000731	NKX2-5
C0025362	SLC1A4
C1865992	LETM1
C0003467	NIPBL
C0423903	CHD7
C0026827	ARFGEF2
C0265974	PTEN
C1852700	SERPING1
C3203102	BANF1
C4280666	ZIC2
C0575081	POMT1
C0426870	PPARG
C0013377	SOX9
C0020503	ALPL
C0021655	LIPC
C0234958	SLC33A1
C0349204	TYR
C0424711	SIX3
C0018021	SLC26A4
C0042109	SPINK5
C3164374	SEC24C
C0037932	LIFR
C4280495	MLXIPL
C0162285	PEX5
C0002884	IRX5
C0426414	ECE1
C0029456	ANOS1
C0027066	CSTB
C3553764	COL2A1
C0231246	SUCLA2
C0020649	UCN
C0232513	CTSC
C1860475	DGCR14
C1853171	COL1A1
C0036341	KCNJ10
C0020619	SLC29A3
C2053437	KAT6B
C1849489	CA5A
C1333990	MSH6
C0277873	PDHA1
C4024732	MMP2
C0032460	TMEM151A
C0270948	SQSTM1
C4072832	MRPS16
C1842820	FOXC2
C1859126	PEX12
C4025320	CTBP1
C0021051	STAT1
C0857379	TCOF1
C4021611	HPGD
C0086648	NAGLU
C2751307	GDF6
C3151520	MUSK
C1852581	KCNQ3
C0272170	SBDS
C0878787	YWHAE
C3151568	WT1
C0265295	PTH1R
C1837836	HOXD13
C1842756	SLEN2
C0740898	KCNJ1
C0036572	ACY1
C1866234	PLXND1
C0001418	TCF7L2
C1859678	SLC6A1
C0282527	PEX2
C0024667	PADI4
C1864897	CWF19L1
C0023264	MTFMT
C0917816	DPP6
C0677050	BNIP3
C1837760	TGFB1
C4020899	HYDIN
C0032460	PDE3B
C1260926	FANCA
C0392476	PTH1R
C1850530	GAD1
C0234632	SAG
C1848654	SMAD4
C0023893	NMI
C0557874	EBP
C0016506	DYNC1H1
C1840309	GNAS
C0002792	NLRP3
C0024437	ABCA4
C0162809	FGFR1
C1849367	PROM1
C1848701	PHKA2
C0003862	LIMK1
C0029124	PRKAR1A
C0236736	EGR1
C1860816	SIX6
C0025521	DHFR
C1840379	AHI1
C0042345	TIMP1
C4020899	PYCR1
C1858673	SCN1A
C1843479	PFN1
C4024723	FOXN1
C0007873	HLA-DPB1
C4072822	LMNA
C1510586	SFSWAP
C0029408	UFSP2
C4020899	C8A
C0740392	ALOX5
C1854838	CTNS
C0423798	KRT14
C4021800	RBBP8
C1864897	RPL35A
C1858430	PEX13
C0162670	TRNL1
C1844820	ALDH18A1
C0240182	TRPS1
C1280433	AGPAT2
C0003962	NEU1
C0019559	MATN3
C1837385	ACACA
C2219717	GLI2
C0011581	M6PR
C0242707	NPPB
C4020777	GJA5
C0154671	FGFR3
C1836050	FLNC
C0262527	F12
C1864696	GAN
C0151872	ZMPSTE24
C1866234	IFT52
C0018564	NDRG1
C1856779	COL11A1
C0011581	CDH13
C0241005	COX3
C0027051	PHACTR1
C0265965	WRAP53
C0037932	OCRL
C0036857	AP4S1
C0030297	KLF5
C1458140	LMAN1
C0231246	SLC22A5
C0036857	OFD1
C1854301	COQ2
C0423903	IMPDH1
C4021786	PROM1
C0600260	NR3C1
C4020899	BCL10
C4280369	GTF2IRD1
C3714745	TERT
C1837082	ALPL
C0162154	B4GALT7
C0035229	INPPL1
C1839928	IHG1
C1834696	HSPB8
C1844505	TUBGCP4
C0009081	ALDH18A1
C0038990	BCL10
C0855329	TRPM4
C0856975	CHD2
C0032914	ANXA5
C2220104	COL17A1
C0426817	CUL7
C4072824	PRKAR1A
C2315100	HOXD13
C0017639	LRPPRC
C1837084	POC1A
C2751582	ND2
C1859126	PEX11B
C0231246	RBM10
C0949658	TNNI3
C0221373	ITGB6
C0349204	WWC1
C4024697	DBT
C0014877	CHST3
C1866519	IDDM15
C0018784	USH2A
C0234958	RYR1
C0279626	HSPA5
C0016059	MAP2K7
C0034069	CYSLTR2
C1836542	PIGL
C0005586	SRSF3
C1853246	TFAP2B
C0700208	RMRP
C0025362	MOCS1
C1845112	AIP
C0031099	TERC
C0746674	PON2
C1837514	AUH
C0018939	ALAD
C0019880	CBS
C2609414	CCR5
C0241654	DYNC2LI1
C2267233	HNF1A
C0085684	RAB7A
C0021368	CCL11
C1846149	SLC35C1
C2239176	MT2A
C0311468	RHAG
C1848924	IKBKB
C0008370	MIR875
C0338831	PREP
C0232466	SEMA3E
C0748540	CCR6
C0029456	NR0B1
C1839758	SMC1A
C4025723	TREM2
C0423798	HPS1
C1969372	NPHP3
C4021552	GLUD1
C1848178	CYP11A1
C2677762	PEX13
C0020538	GJC1
C0015934	RAB3GAP1
C0017566	MMP14
C0019209	FASLG
C1458155	VDR
C1860838	SLC16A2
C0021296	PDX1
C0451695	B2M
C0344315	SELP
C0220983	CACNA1D
C0005426	ELF3
C1853900	ATOD5
C2239176	VASN
C0019080	POMC
C1843479	DARS2
C4280641	EDA
C1184923	FUCA1
C3495559	STIM1
C1458155	UMPS
C2053437	ORC6
C0086543	ROM1
C4020876	PROM1
C0236736	TACR3
C0023434	CLLS4
C0023893	WFDC2
C0240671	F11
C1858719	LAMA2
C0026106	HMGA2
C0022548	NEDD4
C0016382	GJB6
C4280663	EIF2B3
C0043352	PON3
C2673410	RUNX2
C1833058	MYO5B
C0265677	ROR2
C1859678	SLC29A3
C0544886	AXIN1
C1866234	LIMK1
C1389113	POLG
C0028077	IMPG2
C0033578	SULT2B1
C0040053	PROS1
C0237326	PRNP
C0266617	DDC
C1839764	PEX1
C0853087	IRF6
C0423110	APC2
C1840379	B9D1
C0026827	SCN1B
C0023893	SHCBP1
C0007102	PMS2
C0424323	HERC2
C0036341	CNPPD1
C0264133	TGFB2
C0020459	PRPF8
C0010034	IGF1
C4021527	NF1
C0001175	IFNA1
C0270458	FOS
C0005586	DRD3
C4277682	CYP8B1
C0265660	GPC4
C0018777	PIGL
C0542518	GPC4
C1850190	ZBTB20
C0346373	GNAQ
C0000887	ATP2C1
C1854301	PDX1
C2315100	SCNN1B
C0276226	UNC93B1
C0007137	VDAC2
C0014474	PMS2
C0003126	CHD7
C0016045	GRM1
C0037317	SLC9A6
C0018798	GP1BB
C0020459	IDH3B
C0006386	DYRK1A
C0010417	TACR3
C0026827	QARS
C0678222	SLC22A18
C1842820	ELN
C0271708	HNF4A
C0085110	ADA
C0521719	PEX10
C0796154	GPC3
C0002395	CALM1
C0020295	CRTAP
C0948896	NR0B1
C2673888	HNF1B
C0020429	GFAP
C0033937	DRD1
C0005586	GRID1
C0728829	SACS
